date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:55:42	10377/10377	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2011:03:25%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/SPecimen-BagsB-300x300.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/SPecimen-BagsB-300x300.jpg	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:55:43	113667/113667	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:55:41%20GMT	https://aquariusspiritus.com/shop/commercial-supplies/toilet-rolls/tiddox-1000-sheet-3-ply-blue-paper-roll-wipes/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/commercial-supplies/toilet-rolls/tiddox-1000-sheet-3-ply-blue-paper-roll-wipes/index.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:55:41%20GMT	https://aquariusspiritus.com/product-category/commercial-supplies/?add-to-cart=4756	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/commercial-supplies/index4f90.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:44	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:55:43%20GMT	https://aquariusspiritus.com/product-category/commercial-supplies/?add-to-cart=4753	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/commercial-supplies/indexa8cf.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:44	9769/9769	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2010:58:15%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/SPecimen-BagsC-300x300.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/SPecimen-BagsC-300x300.jpg	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:55:45	115133/115133	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:55:44%20GMT	https://aquariusspiritus.com/shop/commercial-supplies/hand-towels/48-rolls-x-livi-basics-2-ply-400-sheet-toilet-tissues/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/commercial-supplies/hand-towels/48-rolls-x-livi-basics-2-ply-400-sheet-toilet-tissues/index.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:45	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:55:44%20GMT	https://aquariusspiritus.com/product-category/commercial-supplies/?add-to-cart=4750	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/commercial-supplies/index9247.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:45	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:55:45%20GMT	https://aquariusspiritus.com/product-category/commercial-supplies/?add-to-cart=4749	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/commercial-supplies/index9c0b.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:46	9678/9678	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2010:50:53%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/SPecimen-BagsR-300x300.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/SPecimen-BagsR-300x300.jpg	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:55:47	113688/113688	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:55:45%20GMT	https://aquariusspiritus.com/shop/commercial-supplies/toilet-rolls/48-rolls-x-gentility-premium-2ply-700-sheet-toilet-tissues/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/commercial-supplies/toilet-rolls/48-rolls-x-gentility-premium-2ply-700-sheet-toilet-tissues/index.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:55:47%20GMT	https://aquariusspiritus.com/product-category/commercial-supplies/?add-to-cart=4746	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/commercial-supplies/index7c24.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:48	8562/8562	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2010:19:02%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/BLPC356D-300x300-1.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/BLPC356D-300x300-1.jpg	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:55:49	118219/118219	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:55:47%20GMT	https://aquariusspiritus.com/shop/commercial-supplies/disposable-food-safe-gloves/1-carton-1000-pcs-x-provada-food-safe-hybrid-gloves-clear-small/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/commercial-supplies/disposable-food-safe-gloves/1-carton-1000-pcs-x-provada-food-safe-hybrid-gloves-clear-small/index.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:50	116189/116189	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:55:46%20GMT	https://aquariusspiritus.com/shop/commercial-supplies/hand-towels/4000-sheets-gentility-multifold-interleaved-hand-towels/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/commercial-supplies/hand-towels/4000-sheets-gentility-multifold-interleaved-hand-towels/index.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:50	10528/10528	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2004:46:00%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/Speciman-Jar.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/Speciman-Jar.jpg	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:55:51	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:55:49%20GMT	https://aquariusspiritus.com/product-category/commercial-supplies/?add-to-cart=4744	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/commercial-supplies/index8de3.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:51	116214/116214	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:55:50%20GMT	https://aquariusspiritus.com/shop/commercial-supplies/disposable-food-safe-gloves/1-carton-1000-pcs-x-provada-food-safe-hybrid-gloves-clear-medium/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/commercial-supplies/disposable-food-safe-gloves/1-carton-1000-pcs-x-provada-food-safe-hybrid-gloves-clear-medium/index.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:52	12751/12751	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Mar%202021%2003:45:54%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/SN-36211666_1_-_Image-300x300.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/SN-36211666_1_-_Image-300x300.jpg	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:55:52	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:55:51%20GMT	https://aquariusspiritus.com/product-category/commercial-supplies/?add-to-cart=4743	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/commercial-supplies/index88a0.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:53	114530/114530	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:55:52%20GMT	https://aquariusspiritus.com/shop/commercial-supplies/disposable-food-safe-gloves/1-carton-1000-pcs-x-provada-food-safe-hybrid-gloves-clear-extra-large/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/commercial-supplies/disposable-food-safe-gloves/1-carton-1000-pcs-x-provada-food-safe-hybrid-gloves-clear-extra-large/index.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:54	29327/29327	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Mar%202021%2003:43:03%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/N95-300x300.png	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/N95-300x300.png	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:55:54	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2018%20Mar%202021%2021:55:52%20GMT	https://aquariusspiritus.com/wp-content/themes/getleads/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/themes/getleads/index.html	(from https://aquariusspiritus.com/)
22:55:54	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:55:53%20GMT	https://aquariusspiritus.com/product-category/commercial-supplies/?add-to-cart=4742	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/commercial-supplies/indexbe8f.html	(from https://aquariusspiritus.com/product-category/commercial-supplies/)
22:55:57	13887/13887	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Mar%202021%2000:13:32%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/s-l1600-21-300x300.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/s-l1600-21-300x300.jpg	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:55:57	120004/120004	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:55:54%20GMT	https://aquariusspiritus.com/shop/medical-consumables/orthopedic-padding/12-pack-bsn-medical-soffban-synthetic-7-5cm-x-2-7m-orthopaedic-padding-2/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/orthopedic-padding/12-pack-bsn-medical-soffban-synthetic-7-5cm-x-2-7m-orthopaedic-padding-2/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:55:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:55:55%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=5139	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/indexb713.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:55:59	117725/117725	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:55:56%20GMT	https://aquariusspiritus.com/shop/medical-consumables/orthopedic-padding/12-pack-bsn-medical-soffban-synthetic-15cm-x-2-7m-orthopaedic-padding/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/orthopedic-padding/12-pack-bsn-medical-soffban-synthetic-15cm-x-2-7m-orthopaedic-padding/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:55:59	24104/24104	---M--	200	added ('OK')	image/gif	date:Wed,%2010%20Mar%202021%2004:54:14%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/03/1194_1961-300x300.gif	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/03/1194_1961-300x300.gif	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:03	119224/119224	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:55:59%20GMT	https://aquariusspiritus.com/shop/medical-consumables/irrigation-consumables-medical-consumables/6-pack-pfizer-chlorhexidine-and-cetrimide-irrigation-solution-30ml-tubes-2/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/irrigation-consumables-medical-consumables/6-pack-pfizer-chlorhexidine-and-cetrimide-irrigation-solution-30ml-tubes-2/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:06	119085/119085	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:02%20GMT	https://aquariusspiritus.com/shop/medical-consumables/orthopedic-padding/12-pack-bsn-medical-softban-natural-15cm-x-2-7m-orthopedic-padding/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/orthopedic-padding/12-pack-bsn-medical-softban-natural-15cm-x-2-7m-orthopedic-padding/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:07	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:55:58%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=5135	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/indexfe64.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:07	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:00%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=5134	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/index4706.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:07	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:04%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=5128	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/indexc54e.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:09	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:08%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=5126	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/index50ce.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:10	8413/8413	---MC-	200	added ('OK')	application/json	date:Thu,%2018%20Mar%202021%2021:56:09%20GMT	https://aquariusspiritus.com/wp-json/wp/v2/product/3694	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/wp/v2/product/3694.json	(from https://aquariusspiritus.com/shop/medical-consumables/safety-prep/reynard-alcohol-prep-pads-200-pack/)
22:56:11	118976/118976	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:09%20GMT	https://aquariusspiritus.com/shop/medical-consumables/orthopedic-padding/12-pack-bsn-medical-softban-natural-5cm-x-2-7m-orthopedic-padding/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/orthopedic-padding/12-pack-bsn-medical-softban-natural-5cm-x-2-7m-orthopedic-padding/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:11	119179/119179	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:09%20GMT	https://aquariusspiritus.com/shop/medical-consumables/orthopedic-padding/12-pack-bsn-medical-softban-natural-7-5cm-x-2-7m-orthopedic-padding-2/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/orthopedic-padding/12-pack-bsn-medical-softban-natural-7-5cm-x-2-7m-orthopedic-padding-2/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:12	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:10%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=5120	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/index4ba4.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:14	124124/124124	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:12%20GMT	https://aquariusspiritus.com/shop/clinic-and-hospital-supplies/irrigation-consumables/briemar-sterile-water-for-irrigation-30ml-sachets-box-of-75/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/clinic-and-hospital-supplies/irrigation-consumables/briemar-sterile-water-for-irrigation-30ml-sachets-box-of-75/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:14	2978/2978	---M--	200	added ('OK')	application/json	date:Thu,%2018%20Mar%202021%2021:56:13%20GMT	https://aquariusspiritus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faquariusspiritus.com%2Fshop%2Fmedical-consumables%2Fsafety-prep%2Freynard-alcohol-prep-pads-200-pack%2F	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/oembed/1.0/embed24d0.json	(from https://aquariusspiritus.com/shop/medical-consumables/safety-prep/reynard-alcohol-prep-pads-200-pack/)
22:56:14	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:14%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=5063	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/indexdd35.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:15	115959/115959	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:14%20GMT	https://aquariusspiritus.com/shop/medical-consumables/specimen-carrier-bags/1000-x-specimen-carrier-bag-high-quality-virgin-ldpe-50um-blue/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/specimen-carrier-bags/1000-x-specimen-carrier-bag-high-quality-virgin-ldpe-50um-blue/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:16	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:16%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=4985	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/index36b4.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:16	3112/3112	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20Mar%202021%2021:56:16%20GMT	https://aquariusspiritus.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faquariusspiritus.com%2Fshop%2Fmedical-consumables%2Fsafety-prep%2Freynard-alcohol-prep-pads-200-pack%2F&format=xml	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-json/oembed/1.0/embed1777	(from https://aquariusspiritus.com/shop/medical-consumables/safety-prep/reynard-alcohol-prep-pads-200-pack/)
22:56:18	121895/121895	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:16%20GMT	https://aquariusspiritus.com/shop/medical-consumables/specimen-carrier-bags/1000-x-specimen-carrier-bag-high-quality-virgin-ldpe-50um-clear/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/specimen-carrier-bags/1000-x-specimen-carrier-bag-high-quality-virgin-ldpe-50um-clear/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:19	114666/114666	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:17%20GMT	https://aquariusspiritus.com/shop/medical-consumables/specimen-carrier-bags/1000-x-specimen-carrier-bag-high-quality-virgin-ldpe-50um-red/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/specimen-carrier-bags/1000-x-specimen-carrier-bag-high-quality-virgin-ldpe-50um-red/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:20	114752/114752	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:18%20GMT	https://aquariusspiritus.com/shop/medical-consumables/patient-bags/500-x-patient-hdpe-720-x-470mm-clothing-bag-with-draw-string-blue-ptd/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/patient-bags/500-x-patient-hdpe-720-x-470mm-clothing-bag-with-draw-string-blue-ptd/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:22	53073/53073	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Dec%202020%2001:23:42%20GMT	https://aquariusspiritus.com/wp-content/uploads/2020/12/28672-670x670-1.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2020/12/28672-670x670-1.jpg	(from https://aquariusspiritus.com/shop/medical-consumables/safety-prep/reynard-alcohol-prep-pads-200-pack/)
22:56:23	112056/112056	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:21%20GMT	https://aquariusspiritus.com/shop/medical-consumables/specimen-jars/techno-plas-specimen-jars-70ml/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/specimen-jars/techno-plas-specimen-jars-70ml/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:23	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:17%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=4983	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/index4cfc.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:23	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:21%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=4981	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/index6bb1.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:24	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:23%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=4973	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/index3575.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:26	26198/26198	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Dec%202020%2001:23:42%20GMT	https://aquariusspiritus.com/wp-content/uploads/2020/12/28672-670x670-1-600x600.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2020/12/28672-670x670-1-600x600.jpg	(from https://aquariusspiritus.com/shop/medical-consumables/safety-prep/reynard-alcohol-prep-pads-200-pack/)
22:56:26	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:25%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=4906	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/index80fc.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:26	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:25%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=4894	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/indexb698.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:27	117568/117568	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:25%20GMT	https://aquariusspiritus.com/shop/medical-consumables/face-mask/bsn-medical-proshield-super-fog-fluid-resistant-face-mask-box-of-50/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/face-mask/bsn-medical-proshield-super-fog-fluid-resistant-face-mask-box-of-50/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:27	7161/7161	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jan%202021%2000:06:17%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/01/images-11-300x300.jpeg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/01/images-11-300x300.jpg	(from https://aquariusspiritus.com/shop/medical-consumables/safety-prep/reynard-alcohol-prep-pads-200-pack/)
22:56:29	118289/118289	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:27%20GMT	https://aquariusspiritus.com/shop/medical-consumables/face-mask/bsn-medical-pro-shield-resistant-mask-box-of-50/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/face-mask/bsn-medical-pro-shield-resistant-mask-box-of-50/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:30	119708/119708	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:29%20GMT	https://aquariusspiritus.com/shop/medical-consumables/disposable-gloves/1-pallet-9200-pcs-x-ultra-fresh-blue-nitrile-disposable-medical-gloves-powder-free-small/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/disposable-gloves/1-pallet-9200-pcs-x-ultra-fresh-blue-nitrile-disposable-medical-gloves-powder-free-small/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:31	3332/3332	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Feb%202021%2006:16:33%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/02/s-l300-9.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/02/s-l300-9.jpg	(from https://aquariusspiritus.com/shop/medical-consumables/safety-prep/reynard-alcohol-prep-pads-200-pack/)
22:56:31	110979/110979	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:29%20GMT	https://aquariusspiritus.com/shop/medical-consumables/face-mask/bsn-medical-proshield-n-95-face-mask-box-of-50/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/face-mask/bsn-medical-proshield-n-95-face-mask-box-of-50/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:32	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:29%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=4827	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/index033d.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:32	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Mar%202021%2021:56:32%20GMT	https://aquariusspiritus.com/product-category/medical-consumables/page/2/?add-to-cart=4825	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/product-category/medical-consumables/page/2/index6f6c.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
22:56:34	20182/20182	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Feb%202021%2013:39:22%20GMT	https://aquariusspiritus.com/wp-content/uploads/2021/02/s-l1600-5-300x300.jpg	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/wp-content/uploads/2021/02/s-l1600-5-300x300.jpg	(from https://aquariusspiritus.com/shop/medical-consumables/safety-prep/reynard-alcohol-prep-pads-200-pack/)
22:56:34	122408/122408	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Mar%202021%2021:56:32%20GMT	https://aquariusspiritus.com/shop/medical-consumables/disposable-gloves/1-pallet-9200-pcs-x-ultra-fresh-blue-nitrile-disposable-medical-gloves-powder-free-medium/	C:/aquarius/Aquarius-Spiritus/aquariusspiritus.com/shop/medical-consumables/disposable-gloves/1-pallet-9200-pcs-x-ultra-fresh-blue-nitrile-disposable-medical-gloves-powder-free-medium/index.html	(from https://aquariusspiritus.com/product-category/medical-consumables/page/2/)
